season,team,rush_attempts,pass_rate,rush_rate,epa_per_pass,epa_per_rush,rush_success_rate,pass_success_rate,yards_per_carry,pct_off_10_personnel,pct_off_11_personnel,pct_off_12_personnel,pct_off_13_personnel,pct_off_21_personnel,pct_off_22_personnel,avg_box_count_on_rush,epa_per_rush_vs_base,epa_per_rush_vs_nickel,epa_per_rush_vs_dime,pct_def_base,pct_def_nickel,pct_def_dime,avg_db_weight,avg_lb_weight,avg_height_in_db,avg_height_in_lb,avg_forty_lb,avg_forty_db,team_rushing_rank,run_first_label
2018,CLE,400,0.606,0.394,-0.017999999,-0.012,0.41,0.429,4.769999981,0.025,0.62,0.169,0.122,0.025,0.011,6.980000019,-0.079000004,-0.035999998,0.370999992,0.324,0.672,0.004,198.3,235.3,71,73.6,4.682,4.499,13,pass_first
2018,DAL,479,0.576,0.424,0.028999999,0.018999999,0.428,0.443,4.590000153,0.011,0.684,0.143,0.039,0.072,0.023,6.889999866,-0.034000002,0.056000002,-0.115999997,0.273,0.696,0.031,202.3,234,72.4,73.6,4.682,4.499,8,pass_first
2018,DEN,385,0.618,0.382,-0.037,0.006,0.442,0.429,4.980000019,0.009,0.626,0.113,0.009,0.137,0.049,6.880000114,-0.059,0.103,-0.135000005,0.451,0.228,0.321,201.4,243.1,72,73.8,4.682,4.499,10,pass_first
2018,DET,396,0.609,0.391,-0.017999999,-0.082000002,0.369,0.426,4.21999979,0.045,0.571,0.122,0.014,0.13,0.04,7.059999943,-0.178000003,-0.009,0.163000003,0.158,0.584,0.258,200.7,248.6,71.3,74.1,4.682,4.499,24,pass_first
2018,GB,328,0.679,0.321,0.033,0.085000001,0.494,0.436,5.110000134,0,0.76,0.167,0.038,0.013,0.001,6.46999979,-0.022,0.068000004,0.731999993,0.192,0.395,0.413,197.6,242.6,71.7,74.6,4.682,4.499,3,pass_first
2018,HOU,478,0.563,0.437,0.054000001,-0.055,0.391,0.47,4.46999979,0,0.474,0.377,0.028,0.079,0.022,6.760000229,-0.101999998,-0.064999998,0.535000026,0.307,0.528,0.165,193.7,244,71.7,74.7,4.682,4.499,21,pass_first
2018,IND,432,0.63,0.37,0.101999998,-0.011,0.458,0.493,4.710000038,0.015,0.655,0.144,0.042,0.098,0.033,6.760000229,-0.268999994,0.090999998,0.321999997,0.268,0.523,0.209,200.5,235.9,71.9,72.8,4.682,4.499,12,pass_first
2018,JAX,410,0.59,0.41,-0.145999998,-0.077,0.398,0.413,4.21999979,0.029,0.646,0.122,0.04,0.082,0.046,6.920000076,-0.216999993,0.078000002,0.046,0.197,0.8,0.003,199.8,235,72.3,73,4.682,4.499,23,pass_first
2018,KC,421,0.621,0.379,0.31099999,0.088,0.463,0.507,4.960000038,0,0.59,0.299,0,0.048,0.028,6.480000019,0.122000001,0.07,0.126000002,0.248,0.563,0.189,199.1,247.3,71.7,73.7,4.682,4.499,1,pass_first
2018,LA,531,0.573,0.427,0.155000001,0.086999997,0.497,0.497,5.039999962,0,0.907,0.08,0.006,0.001,0,6.690000057,-0.224000007,0.131999999,-0.02,0.413,0.344,0.243,192.5,242.4,70.8,74.1,4.682,4.499,2,pass_first
2018,LAC,428,0.6,0.4,0.186000004,0.021,0.423,0.491,4.670000076,0.012,0.65,0.122,0.011,0.119,0.076,6.960000038,-0.048999999,0.075000003,0.115000002,0.197,0.124,0.679,197.6,234.3,72,72.7,4.682,4.499,7,pass_first
2018,LV,376,0.616,0.384,-0.011,-0.122000001,0.412,0.475,4.360000134,0.002,0.668,0.11,0.046,0.091,0.057,6.849999905,-0.172000006,-0.127000004,0.093999997,0.265,0.689,0.046,,,,,4.682,4.499,29,pass_first
2018,MIA,360,0.584,0.416,-0.115000002,-0.093000002,0.394,0.405,4.860000134,0.008,0.741,0.122,0.032,0.047,0.001,6.409999847,-0.201000005,-0.098999999,0.197999999,0.425,0.574,0.001,199.6,237.7,72.3,73.6,4.682,4.499,26,pass_first
2018,MIN,348,0.651,0.349,-0.030999999,-0.172999993,0.336,0.483,4.320000172,0.004,0.677,0.189,0.015,0.078,0.018,6.849999905,-0.246000007,-0.116999999,-0.202999994,0.226,0.766,0.008,200,237.8,72.1,74,4.682,4.499,32,pass_first
2018,NE,567,0.559,0.441,0.148000002,0.024,0.416,0.514,4.489999771,0.012,0.535,0.06,0.004,0.282,0.067,6.989999771,-0.017999999,0.025,0.209999993,0.132,0.513,0.355,200.6,242.2,71.8,73.7,4.682,4.499,6,pass_first
2018,NO,499,0.555,0.445,0.224999994,0.007,0.431,0.531,4.5,0.004,0.468,0.117,0.019,0.207,0.075,7.070000172,-0.035999998,0.017000001,0.377000004,0.164,0.816,0.019,195.8,243.2,71.4,73.8,4.682,4.499,9,pass_first
2018,NYG,351,0.644,0.356,0.041000001,-0.02,0.356,0.426,4.71999979,0.005,0.599,0.235,0.02,0.087,0.026,6.96999979,-0.029999999,-0.001,-0.184,0.164,0.673,0.164,193.1,244.5,71.4,74.6,4.682,4.499,15,pass_first
2018,NYJ,398,0.585,0.415,-0.112999998,-0.144999996,0.319,0.407,4.099999905,0.02,0.553,0.201,0.102,0.089,0.011,6.900000095,-0.263000011,-0.085000001,0.207000002,0.223,0.74,0.036,200.8,245.7,72.3,74.4,4.682,4.499,30,pass_first
2018,PHI,429,0.623,0.377,0.088,-0.071999997,0.41,0.481,3.920000076,0,0.557,0.343,0.063,0.015,0.008,6.619999886,-0.082000002,-0.074000001,0.207000002,0.194,0.564,0.242,195,230.8,71.6,73.2,4.682,4.499,22,pass_first
2018,PIT,331,0.684,0.316,0.162,-0.022,0.426,0.495,4.420000076,0.001,0.694,0.083,0.026,0.002,0.04,6.900000095,-0.151999995,0.026000001,0.185000002,0.311,0.309,0.38,196.4,243.3,71.9,73.8,4.682,4.499,16,pass_first
2018,SEA,544,0.478,0.522,0.136000007,0.041999999,0.421,0.455,4.880000114,0.009,0.641,0.089,0,0.106,0.04,6.71999979,0.052000001,0.004,0.259000003,0.32,0.536,0.144,203.5,240.3,72.7,73.8,4.682,4.499,5,run_first
2018,SF,413,0.584,0.416,0.002,-0.114,0.39,0.467,4.639999866,0,0.389,0.101,0.006,0.428,0.058,7.110000134,-0.150999993,-0.039000001,-0.126000002,0.274,0.699,0.027,206.3,236.1,73,73.8,4.682,4.499,28,pass_first
2018,TB,380,0.638,0.362,0.119999997,-0.104999997,0.368,0.495,4.03000021,0.034,0.696,0.216,0.024,0.001,0.002,6.630000114,-0.127000004,-0.119999997,0.796999991,0.339,0.528,0.133,196.5,232.6,71.5,73.5,4.682,4.499,27,pass_first
2018,TEN,445,0.522,0.478,-0.028000001,-0.030999999,0.409,0.441,4.570000172,0.001,0.571,0.291,0.1,0.02,0.005,7.059999943,-0.114,0.041000001,0.116999999,0.251,0.736,0.013,199,242.5,71.5,74.2,4.682,4.499,17,run_first
2018,WAS,407,0.576,0.424,-0.109999999,-0.017999999,0.42,0.426,4.380000114,0,0.712,0.178,0.075,0.007,0.009,6.690000057,0.116999999,-0.071000002,-0.055,0.288,0.704,0.007,198.1,244.4,72,74.2,4.682,4.499,14,pass_first
2019,ARI,385,0.61,0.39,-0.014,0.037999999,0.431,0.426,5.210000038,0.319,0.352,0.238,0.019,0.019,0.006,6.309999943,-0.01,0.064000003,0.045000002,0.41,0.573,0.018,194.8,243,71.3,74.4,4.673,4.497,3,pass_first
2019,ATL,351,0.678,0.322,0.052000001,-0.097000003,0.373,0.472,3.910000086,0.035,0.599,0.155,0.024,0.13,0.036,7,-0.129999995,-0.108000003,0.367000014,0.281,0.701,0.018,201.1,231.6,71.9,74.2,4.673,4.497,23,pass_first
2019,BAL,604,0.467,0.533,0.236000001,0.137999997,0.482,0.474,5.809999943,0,0.479,0.17,0.052,0.101,0.146,6.849999905,0.101000004,0.165999994,0.319999993,0.12,0.46,0.42,201.8,242.1,71.7,74.2,4.673,4.497,1,run_first
2019,BUF,483,0.554,0.446,-0.029999999,-0.014,0.424,0.415,4.639999866,0.004,0.702,0.093,0.041,0.099,0.033,6.699999809,-0.173999995,0.029999999,0.275999993,0.222,0.778,0,193.3,232.3,71,73.4,4.673,4.497,10,pass_first
2019,CAR,382,0.644,0.356,-0.100000001,-0.078000002,0.401,0.444,4.78000021,0,0.675,0.181,0.017,0.058,0.056,6.840000153,-0.164000005,-0.024,0.171000004,0.328,0.66,0.012,196.7,239.1,72.1,74,4.673,4.497,20,pass_first
2019,CHI,389,0.616,0.384,-0.050999999,-0.152999997,0.352,0.437,3.75999999,0.057,0.595,0.088,0.007,0.15,0.03,6.510000229,-0.330000013,-0.104000002,0.005,0.316,0.623,0.061,196.2,245.3,71.8,73.9,4.673,4.497,29,pass_first
2019,CIN,378,0.635,0.365,-0.127000004,-0.086000003,0.384,0.404,4.050000191,0,0.757,0.169,0.014,0.03,0.011,6.449999809,-0.25999999,-0.013,-0.034000002,0.311,0.493,0.196,197.4,240.6,71.8,73.7,4.673,4.497,22,pass_first
2019,CLE,387,0.6,0.4,-0.041000001,-0.054000001,0.39,0.417,4.929999828,0.01,0.566,0.232,0.019,0.058,0.011,6.53000021,-0.052999999,-0.072999999,0.028999999,0.133,0.847,0.02,200.4,237.9,71.9,73,4.673,4.497,14,pass_first
2019,DAL,440,0.585,0.415,0.184,0.032000002,0.445,0.522,4.920000076,0.001,0.675,0.187,0.023,0.089,0.008,6.739999771,0.004,0.048999999,0.028000001,0.336,0.629,0.035,207.8,240.2,73.1,73.9,4.673,4.497,5,pass_first
2019,DEN,399,0.577,0.423,-0.068999998,-0.067000002,0.386,0.406,4.199999809,0,0.516,0.21,0.064,0.139,0.057,6.78000021,-0.107000001,-0.071000002,0.158000007,0.276,0.653,0.071,195.4,240.2,71.8,74.1,4.673,4.497,19,pass_first
2019,DET,399,0.605,0.395,0.017000001,-0.130999997,0.386,0.425,4.159999847,0.005,0.599,0.163,0.029,0.118,0.047,6.809999943,-0.104999997,-0.200000003,0.455000013,0.198,0.462,0.34,200.5,244.4,72.2,73.9,4.673,4.497,27,pass_first
2019,GB,432,0.612,0.388,0.098999999,0.004,0.438,0.441,4.619999886,0,0.61,0.206,0.03,0.127,0.011,6.880000114,-0.07,0.056000002,0.131999999,0.226,0.288,0.486,197.3,246.9,71.7,75.1,4.673,4.497,8,pass_first
2019,HOU,477,0.584,0.416,0.082000002,0.008,0.417,0.472,4.730000019,0.002,0.612,0.322,0.01,0.036,0.004,6.510000229,-0.130999997,0.023,0.395999998,0.288,0.544,0.167,197.6,248.1,72,74.9,4.673,4.497,7,pass_first
2019,IND,457,0.543,0.457,-0.050000001,0.054000001,0.453,0.43,4.699999809,0.012,0.609,0.236,0.061,0.046,0.03,6.610000134,0.032000002,0.046999998,0.372999996,0.336,0.471,0.193,199.5,230.8,72.3,73.3,4.673,4.497,2,run_first
2019,JAX,378,0.628,0.372,-0.048,-0.054000001,0.376,0.408,4.550000191,0.084,0.653,0.156,0.046,0.035,0.013,6.900000095,-0.100000001,-0.052000001,0.352999985,0.31,0.604,0.086,198.7,238.2,72,73.3,4.673,4.497,14,pass_first
2019,KC,428,0.628,0.372,0.230000004,0.029999999,0.437,0.49,4.590000153,0,0.603,0.305,0,0.04,0.037,6.5,0.01,0.027000001,0.083999999,0.282,0.378,0.34,196.2,243.1,71.6,73.5,4.673,4.497,6,pass_first
2019,LA,391,0.626,0.374,0.093000002,-0.141000003,0.414,0.464,3.869999886,0.035,0.728,0.211,0.019,0,0,6.820000172,-0.187999994,-0.103,-0.248999998,0.353,0.233,0.414,194.2,242.2,71,74.1,4.673,4.497,28,pass_first
2019,LAC,358,0.637,0.363,0.097000003,-0.097999997,0.402,0.502,4.079999924,0,0.703,0.067,0.006,0.165,0.034,6.610000134,-0.196999997,-0.127000004,0.296999991,0.299,0.512,0.189,200.5,235.3,72,73,4.673,4.497,24,pass_first
2019,LV,430,0.562,0.438,0.144999996,-0.078000002,0.398,0.492,4.420000076,0,0.527,0.159,0.096,0.072,0.115,6.820000172,-0.086000003,-0.081,0.222000003,0.195,0.749,0.056,,,,,4.673,4.497,20,pass_first
2019,MIA,340,0.665,0.335,-0.071999997,-0.165000007,0.353,0.427,3.450000048,0.001,0.58,0.238,0.027,0.097,0.018,6.610000134,-0.266000003,-0.085000001,-0.331,0.329,0.355,0.316,198.1,242.1,72.1,74.3,4.673,4.497,30,pass_first
2019,MIN,511,0.526,0.474,0.105999999,-0.050000001,0.366,0.456,4.510000229,0.003,0.235,0.344,0.091,0.214,0.096,7.079999924,-0.039000001,-0.068000004,-0.101999998,0.297,0.695,0.009,197.9,237.6,71.9,74.1,4.673,4.497,12,run_first
2019,NE,454,0.602,0.398,0.012,-0.056000002,0.416,0.419,4,0.056,0.553,0.16,0.01,0.116,0.026,6.96999979,-0.061000001,-0.075999998,0.089000002,0.184,0.423,0.394,202.5,245.3,72.1,73.9,4.673,4.497,16,pass_first
2019,NO,404,0.613,0.387,0.162,-0.030999999,0.418,0.507,4.590000153,0.002,0.454,0.077,0.003,0.274,0.067,6.940000057,0.012,-0.079000004,-0.017000001,0.187,0.627,0.186,200.9,237.3,72.4,74.1,4.673,4.497,11,pass_first
2019,NYG,357,0.647,0.353,-0.082000002,-0.052999999,0.429,0.407,4.730000019,0,0.732,0.169,0.008,0.057,0.017,6.710000038,-0.268000007,0.086000003,-0.248999998,0.197,0.626,0.178,196.6,240.7,71.4,74.5,4.673,4.497,13,pass_first
2019,NYJ,370,0.608,0.392,-0.144999996,-0.171000004,0.332,0.393,3.440000057,0.048,0.654,0.105,0.058,0.062,0.016,6.559999943,-0.224999994,-0.165000007,-0.037,0.204,0.773,0.023,201.4,243.2,72.1,74.1,4.673,4.497,31,pass_first
2019,PHI,473,0.592,0.408,0.012,-0.061999999,0.412,0.453,4.380000114,0,0.391,0.469,0.044,0.046,0.043,6.710000038,-0.082999997,-0.057999998,0.071000002,0.247,0.494,0.259,194.8,234.4,71.4,73.2,4.673,4.497,18,pass_first
2019,PIT,381,0.587,0.413,-0.136000007,-0.230000004,0.336,0.395,3.839999914,0.002,0.649,0.1,0,0.061,0.107,6.829999924,-0.248999998,-0.173999995,-0.56400001,0.318,0.508,0.174,196.7,238.4,72.2,73.5,4.673,4.497,32,pass_first
2019,SEA,514,0.551,0.449,0.120999999,-0.057999998,0.416,0.487,4.650000095,0.024,0.635,0.115,0,0.114,0.036,6.730000019,-0.151999995,-0.043000001,0.460999995,0.707,0.25,0.043,203.5,236.2,72.7,72.9,4.673,4.497,17,pass_first
2019,SF,584,0.498,0.502,0.144999996,0.002,0.408,0.496,5.039999962,0,0.408,0.185,0.01,0.29,0.1,7.099999905,-0.037,0.028000001,0.345999986,0.278,0.707,0.015,199.5,230.8,72.2,73.8,4.673,4.497,9,run_first
2019,TB,394,0.632,0.368,0.050999999,-0.101999998,0.358,0.479,3.910000086,0.018,0.607,0.203,0.016,0.073,0.035,6.889999866,-0.163000003,-0.086000003,0.231999993,0.324,0.658,0.018,200,248.9,71.5,74.6,4.673,4.497,25,pass_first
2019,TEN,526,0.519,0.481,0.104000002,0.035,0.437,0.468,5.21999979,0,0.501,0.288,0.083,0.057,0.046,7.090000153,0.028000001,0.013,0.409999996,0.195,0.53,0.275,198.8,240.9,71.7,74.2,4.673,4.497,4,run_first
2019,WAS,352,0.601,0.399,-0.165999994,-0.105999999,0.338,0.416,4.510000229,0.033,0.687,0.103,0.006,0.058,0.043,6.909999847,-0.061000001,-0.169,-0.014,0.354,0.585,0.061,196.8,245.1,72.5,74.5,4.673,4.497,26,pass_first
2020,ARI,470,0.56,0.44,0.012,0.071999997,0.43,0.473,4.800000191,0.199,0.439,0.257,0.01,0.036,0.04,6.300000191,-0.022,0.055,0.423999995,0.451,0.543,0.007,193,241.1,71.3,74.5,4.668,4.499,5,pass_first
2020,ATL,398,0.628,0.372,0.089000002,-0.093999997,0.377,0.465,3.880000114,0.007,0.604,0.14,0.026,0.123,0.051,6.800000191,-0.194000006,-0.115999997,0.505999982,0.251,0.748,0.001,198.9,230.5,72,73.9,4.668,4.499,27,pass_first
2020,BAL,608,0.454,0.546,0.043000001,0.145999998,0.461,0.444,5.710000038,0.001,0.472,0.078,0,0.125,0.145,6.840000153,0.027000001,0.261000007,0.36500001,0.237,0.602,0.161,197.2,246.2,71.5,74.8,4.668,4.499,1,run_first
2020,BUF,434,0.634,0.366,0.223000005,0.005,0.438,0.53,4.630000114,0.163,0.725,0.072,0.006,0.003,0.004,6.480000019,-0.024,-0.086999997,0.340000004,0.091,0.891,0.019,193.7,235.9,71.3,73.4,4.668,4.499,12,pass_first
2020,CAR,396,0.597,0.403,0.013,-0.01,0.434,0.461,4.329999924,0.019,0.557,0.176,0.036,0.079,0.044,6.889999866,-0.035,-0.02,0.247999996,0.103,0.519,0.378,200.9,231.6,72.3,73.2,4.668,4.499,15,pass_first
2020,CHI,403,0.628,0.372,-0.035999998,-0.037,0.38,0.459,4.239999771,0.001,0.568,0.188,0.055,0.012,0.005,6.610000134,-0.017000001,-0.097999997,0.238999993,0.335,0.534,0.131,196.6,245.4,71.5,74.1,4.668,4.499,21,pass_first
2020,CIN,404,0.608,0.392,-0.007,-0.114,0.401,0.458,4.150000095,0.044,0.757,0.146,0.011,0.007,0.007,6.559999943,-0.045000002,-0.107000001,-0.375,0.243,0.627,0.13,196.5,236.7,71.5,74,4.668,4.499,31,pass_first
2020,CLE,531,0.528,0.472,0.153999999,0.029999999,0.424,0.496,4.960000038,0,0.432,0.268,0.142,0.074,0.066,7.050000191,-0.02,0.098999999,0.093999997,0.255,0.705,0.04,201,235.3,72.4,73.4,4.668,4.499,10,run_first
2020,DAL,429,0.614,0.386,-0.039999999,-0.035999998,0.424,0.478,4.190000057,0.02,0.718,0.212,0.011,0.01,0.005,6.760000229,-0.158000007,0.037999999,0.202999994,0.21,0.703,0.087,199.5,241,72.9,74,4.668,4.499,19,pass_first
2020,DEN,430,0.579,0.421,-0.127000004,-0.071999997,0.379,0.394,4.5,0,0.68,0.225,0.041,0.029,0.016,6.760000229,-0.282000005,-0.044,0.307999998,0.257,0.655,0.088,195.2,243.7,71.7,74.2,4.668,4.499,26,pass_first
2020,DET,362,0.631,0.369,0.050000001,-0.097999997,0.401,0.468,4.159999847,0.009,0.669,0.151,0.027,0.073,0.039,6.880000114,-0.120999999,-0.114,0.245000005,0.2,0.608,0.192,200.1,246.7,72.7,74.4,4.668,4.499,28,pass_first
2020,GB,473,0.573,0.427,0.301999986,0.097999997,0.476,0.538,5.070000172,0,0.556,0.256,0.023,0.142,0.014,6.75,-0.077,0.164000005,0.382999986,0.224,0.296,0.479,195.7,246.2,71.9,74.8,4.668,4.499,2,pass_first
2020,HOU,334,0.642,0.358,0.188999996,-0.063000001,0.407,0.515,4.420000076,0.021,0.628,0.284,0.004,0.029,0.017,6.630000114,-0.063000001,-0.077,0.016000001,0.375,0.419,0.206,195.9,247,71.4,74.8,4.668,4.499,24,pass_first
2020,IND,469,0.569,0.431,0.160999998,-0.01,0.431,0.485,4.650000095,0.005,0.698,0.199,0.065,0.015,0.008,6.820000172,-0.066,0.013,0.107000001,0.212,0.785,0.004,200.4,230.5,71.9,73.2,4.668,4.499,15,pass_first
2020,JAX,336,0.664,0.336,-0.07,-0.035999998,0.378,0.433,4.539999962,0.019,0.725,0.105,0.059,0.049,0.017,6.659999847,-0.180000007,0.007,0.578000009,0.402,0.566,0.033,194.8,241.3,72,73.4,4.668,4.499,19,pass_first
2020,KC,446,0.638,0.362,0.257999986,0.048,0.457,0.53,4.860000134,0.001,0.748,0.175,0.028,0.024,0.019,6.409999847,-0.030999999,0.027000001,0.456999987,0.234,0.404,0.362,194.5,233.7,71.6,73.5,4.668,4.499,6,pass_first
2020,LA,516,0.566,0.434,0.015,-0.055,0.419,0.473,4.449999809,0,0.655,0.306,0.037,0,0,7.03000021,-0.215000004,0.050999999,0.050000001,0.17,0.589,0.241,194.8,242.8,71.4,74.8,4.668,4.499,22,pass_first
2020,LAC,457,0.591,0.409,0.122000001,-0.109999999,0.379,0.47,3.920000076,0.001,0.701,0.114,0.025,0.098,0.039,6.570000172,-0.173999995,-0.115000002,0.26699999,0.217,0.66,0.123,202.2,233.3,72.1,73.7,4.668,4.499,30,pass_first
2020,LV,449,0.562,0.438,0.085000001,-0.006,0.434,0.489,4.289999962,0,0.499,0.187,0.09,0.079,0.123,6.849999905,-0.054000001,0.003,0.216000006,0.228,0.722,0.05,199.6,235.5,71.5,74.1,4.668,4.499,13,pass_first
2020,MIA,415,0.589,0.411,0.052000001,-0.057,0.414,0.492,4.110000134,0,0.29,0.211,0.031,0.289,0.079,6.570000172,-0.082000002,-0.068999998,0.137999997,0.281,0.478,0.241,199.6,239.1,71.9,73.8,4.668,4.499,23,pass_first
2020,MIN,465,0.546,0.454,0.148000002,0.030999999,0.469,0.512,4.940000057,0,0.28,0.221,0.027,0.262,0.09,7.019999981,-0.002,0.098999999,0.101999998,0.358,0.631,0.011,198,236,72.3,74,4.668,4.499,9,run_first
2020,NE,492,0.492,0.508,-0.088,0.075999998,0.472,0.45,4.789999962,0.009,0.537,0.014,0,0.375,0.002,6.96999979,0.059,0.071000002,0.358999997,0.058,0.473,0.469,201.3,248.9,71.7,74.4,4.668,4.499,4,run_first
2020,NO,535,0.539,0.461,0.086000003,0.039999999,0.464,0.482,4.699999809,0.005,0.439,0.097,0.02,0.214,0.103,6.960000038,0.017000001,0.037999999,0.448000014,0.114,0.595,0.291,196.9,235.2,71.7,74.2,4.668,4.499,7,run_first
2020,NYG,381,0.599,0.401,-0.079000004,-0.022,0.415,0.417,4.690000057,0,0.546,0.271,0.103,0.019,0.046,6.960000038,-0.035,-0.025,0.330000013,0.194,0.549,0.257,196.2,243.2,71.9,74.9,4.668,4.499,18,pass_first
2020,NYJ,399,0.576,0.424,-0.173999995,-0.101999998,0.416,0.392,4.239999771,0.028,0.709,0.167,0.037,0.009,0.001,6.650000095,-0.150999993,-0.109999999,0.210999995,0.161,0.829,0.01,199.7,243.4,72.1,74.1,4.668,4.499,29,pass_first
2020,PHI,407,0.621,0.379,-0.136999995,-0.009,0.45,0.379,5,0.015,0.561,0.331,0.011,0.055,0.018,6.409999847,-0.134000003,-0.028000001,0.400999993,0.31,0.544,0.147,193.5,233.4,71,73.1,4.668,4.499,14,pass_first
2020,PIT,368,0.67,0.33,0.079000004,-0.130999997,0.391,0.464,3.880000114,0,0.76,0.079,0,0.012,0.066,6.789999962,-0.165000007,-0.123999998,0.052999999,0.365,0.419,0.217,198.4,239.7,72,73.8,4.668,4.499,32,pass_first
2020,SEA,419,0.606,0.394,0.086999997,0.037999999,0.461,0.483,5.070000172,0.017,0.657,0.296,0.014,0.009,0.003,6.420000076,0.096000001,0.037,-0.127000004,0.389,0.535,0.076,200.9,239,72.4,73.3,4.668,4.499,8,pass_first
2020,SF,428,0.588,0.412,0.059,-0.064999998,0.439,0.474,4.429999828,0,0.448,0.122,0,0.333,0.085,6.909999847,-0.046,-0.068999998,-0.31400001,0.275,0.704,0.02,198.7,231.6,72.4,74.1,4.668,4.499,25,pass_first
2020,TB,457,0.634,0.366,0.203999996,-0.013,0.418,0.49,4.440000057,0.045,0.573,0.193,0.042,0.066,0.035,6.829999924,-0.003,-0.014,-0.057999998,0.328,0.654,0.018,198.8,245.4,71.6,74.4,4.668,4.499,17,pass_first
2020,TEN,533,0.503,0.497,0.217999995,0.097000003,0.478,0.511,5.179999828,0.002,0.391,0.337,0.085,0.102,0.047,7.150000095,0.098999999,0.097000003,0.039000001,0.23,0.523,0.247,197.7,238.2,71.4,73.5,4.668,4.499,3,run_first
2020,WAS,410,0.631,0.369,-0.108999997,0.018999999,0.422,0.404,4.199999809,0,0.669,0.153,0.032,0.121,0.017,6.710000038,-0.175999999,0.039999999,0.723999977,0.331,0.646,0.023,198.1,235.3,71.7,73.2,4.668,4.499,11,pass_first
2021,ARI,497,0.574,0.426,0.081,0.012,0.433,0.484,4.340000153,0.131,0.564,0.203,0.027,0.022,0.022,6.349999905,-0.108000003,0.032000002,0.201000005,0.409,0.582,0.008,193.5,245.6,71.3,74.5,4.667,4.498,11,pass_first
2021,ATL,384,0.615,0.385,-0.064999998,-0.149000004,0.328,0.451,3.809999943,0,0.312,0.243,0.063,0.219,0.134,7.099999905,-0.181999996,-0.105999999,-0.458999991,0.257,0.742,0.002,202.9,243.9,72.2,74.4,4.667,4.498,31,pass_first
2021,BAL,509,0.568,0.432,-0.01,0.025,0.472,0.458,4.889999866,0,0.422,0.083,0.021,0.212,0.131,6.789999962,0.014,-0.024,0.386000007,0.26,0.544,0.196,197.4,246.4,71.7,74.6,4.667,4.498,10,pass_first
2021,BUF,489,0.606,0.394,0.152999997,0.129999995,0.472,0.497,5.150000095,0.068,0.693,0.059,0,0.122,0.009,6.550000191,-0.002,0.088,0.675000012,0.065,0.912,0.023,191.2,237,71.4,73.3,4.667,4.498,1,pass_first
2021,CAR,446,0.594,0.406,-0.210999995,-0.029999999,0.435,0.392,4.159999847,0,0.659,0.178,0.012,0.087,0.047,6.949999809,-0.119000003,-0.004,1.054999948,0.223,0.621,0.156,198.2,233.5,72.6,73.6,4.667,4.498,17,pass_first
2021,CHI,466,0.563,0.437,-0.153999999,-0.030999999,0.406,0.418,4.360000134,0.006,0.641,0.22,0.062,0.022,0.019,6.670000076,-0.105999999,-0.004,0.209999993,0.29,0.552,0.158,196.6,245.1,71.4,74.7,4.667,4.498,18,pass_first
2021,CIN,514,0.6,0.4,0.108000003,-0.048,0.389,0.465,4.079999924,0.012,0.778,0.118,0.016,0,0.068,6.71999979,-0.184,-0.017000001,0.405999988,0.2,0.642,0.158,196.1,235.3,71.4,73.9,4.667,4.498,21,pass_first
2021,CLE,474,0.546,0.454,-0.045000002,0.082999997,0.441,0.438,5.239999771,0.001,0.435,0.203,0.175,0.12,0.041,6.960000038,0.004,0.160999998,0.300999999,0.268,0.618,0.114,195.8,227,72.7,73.4,4.667,4.498,4,run_first
2021,DAL,479,0.605,0.395,0.153999999,-0.027000001,0.426,0.492,4.650000095,0.002,0.643,0.214,0.006,0.052,0.035,6.760000229,-0.118000001,-0.004,0.326999992,0.017,0.794,0.189,200.9,238.5,73.2,74.4,4.667,4.498,15,pass_first
2021,DEN,449,0.565,0.435,0.066,-0.052000001,0.439,0.453,4.519999981,0,0.613,0.271,0.094,0.012,0,6.880000114,-0.138999999,-0.028999999,0.395999998,0.241,0.581,0.178,195,246,71.7,74.6,4.667,4.498,22,pass_first
2021,DET,426,0.597,0.403,-0.046,-0.089000002,0.378,0.449,4.429999828,0.031,0.581,0.113,0.007,0.121,0.064,6.900000095,-0.093000002,-0.122000001,0.282999992,0.287,0.6,0.112,197.7,244,72.3,74.2,4.667,4.498,27,pass_first
2021,GB,447,0.595,0.405,0.170000002,0.048999999,0.477,0.482,4.449999809,0.052,0.608,0.302,0.01,0.024,0,6.75,0.061999999,0.032000002,0.340999991,0.212,0.552,0.237,198.3,247.9,72.2,75,4.667,4.498,7,pass_first
2021,HOU,418,0.584,0.416,-0.125,-0.156000003,0.304,0.423,3.420000076,0.003,0.597,0.261,0.059,0.044,0.016,6.829999924,-0.166999996,-0.169,0.101000004,0.328,0.672,0,199,234.6,71.1,73.4,4.667,4.498,32,pass_first
2021,IND,487,0.534,0.466,0.007,0.101999998,0.446,0.44,5.239999771,0.009,0.634,0.207,0.045,0.076,0.027,6.829999924,0.082999997,0.111000001,0.149000004,0.213,0.782,0.006,200.1,231.1,71.9,73.5,4.667,4.498,2,run_first
2021,JAX,386,0.623,0.377,-0.107000001,-0.057,0.446,0.436,4.570000172,0.018,0.68,0.231,0.022,0.004,0,6.630000114,-0.162,-0.005,0.041000001,0.352,0.522,0.126,196.5,247,71.4,74.7,4.667,4.498,23,pass_first
